bva_id,bva_doi,bva_year,bva_author,bva_title,bva_organism,bva_phenomena,parallel_doi,parallel_year,parallel_author,parallel_title,parallel_topic,species_match,cites_original
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.5402/2012/725203,2012,Giselle Thibaudeau,"Coloration of Anuran Tadpoles (Amphibia): Development, Dynamics, Function, and Hypotheses",Amphibian and Reptile Biology,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1242/jeb.045914,2010,Samantha Mila Mohun,"Identification and characterization of visual pigments in caecilians (Amphibia: Gymnophiona), an order of limbless vertebrates with rudimentary eyes",Amphibian and Reptile Biology,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1186/1477-7827-7-21,2009,Stéphane Flament,"Lifelong testicular differentiation in Pleurodeles waltl(Amphibia, Caudata)",Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1111/j.1096-3642.2007.00345.x,2008,Javier Goldberg,"Development and variation of the anuran webbed feet (Amphibia, Anura)",Amphibian and Reptile Biology,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1242/dev.02812,2007,Dany Spencer Adams,H+ pump-dependent changes in membrane voltage are an early mechanism necessary and sufficient to induce <i>Xenopus</i> tail regeneration,Planarian Biology and Electrostimulation,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1186/1471-213x-7-56,2007,Gufa Lin,Regeneration of neural crest derivatives in the Xenopustadpole tail,Developmental Biology and Gene Regulation,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1016/j.cub.2004.08.031,2004,Christoph Hansis,Nuclear Reprogramming of Human Somatic Cells by Xenopus Egg Extract Requires BRG1,Chromatin Remodeling and Cancer,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.2108/zsj.19.241,2002,Kyoko Ento,"Estimation of Age Structure by Skeletochronology of a Population of Hynobius nebulosus in a Breeding Season (Amphibia, Urodela)",Amphibian and Reptile Biology,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1002/1097-0177(2000)9999:9999<::aid-dvdy1082>3.0.co;2-h,2000,Panagiotis A. Tsonis,Role of retinoic acid in lens regeneration,Corneal Surgery and Treatments,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1387/ijdb.9449466,1997,V. I. Mitashov,Retinal regeneration in amphibians,Retinal Development and Disorders,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1002/(sici)1097-0177(199702)208:2<220::aid-aja9>3.0.co;2-k,1997,David S. McDevitt,Fibroblast growth factor receptors and regeneration of the eye lens,Corneal Surgery and Treatments,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1387/ijdb.8877452,1996,Anthony L. Mescher,The cellular basis of limb regeneration in urodeles,Urological Disorders and Treatments,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1387/ijdb.8877457,1996,Ellen A.G. Chernoff,Spinal cord regeneration: a phenomenon unique to urodeles?,Neurogenesis and neuroplasticity mechanisms,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1523/jneurosci.15-03-02255.1995,1995,DA Cameron,Cone photoreceptor regeneration in adult fish retina: phenotypic determination and mosaic pattern formation,Retinal Development and Disorders,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1006/dbio.1994.1253,1994,Jane C. Burns,"Pantropic Retroviral Vector-Mediated Gene Transfer, Integration, and Expression in Cultured Newt Limb Cells",Renal and related cancers,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1073/pnas.89.12.5502,1992,Katia Del Rio‐Tsonis,The mutant axolotl Short toes exhibits impaired limb regeneration and abnormal basement membrane formation.,Developmental Biology and Gene Regulation,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1002/aja.1001930202,1992,Christina M. O'Hara,Reorganization of the ependyma during axolotl spinal cord regeneration: Changes in intermediate filament and fibronectin expression,Nerve injury and regeneration,related_taxon,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.3389/fevo.2021.621686,2021,Andrey Elchaninov,Evolution of Regeneration in Animals: A Tangled Story,Planarian Biology and Electrostimulation,phenomenon_only,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1093/molbev/msv079,2015,Hendrik O. Petersen,A Comprehensive Transcriptomic and Proteomic Analysis of Hydra Head Regeneration,Marine Invertebrate Physiology and Ecology,phenomenon_only,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1016/j.conb.2014.03.019,2014,Thomas Becker,Axonal regeneration in zebrafish,Nerve injury and regeneration,phenomenon_only,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1016/j.ejcb.2008.02.005,2008,Sebastian Pieperhoff,The area composita of adhering junctions connecting heart muscle cells of vertebrates.,Congenital heart defects research,phenomenon_only,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1167/iovs.06-0849,2006,Trevor D. Lamb,"Phototransduction, Dark Adaptation, and Rhodopsin Regeneration The Proctor Lecture",Retinal Development and Disorders,phenomenon_only,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1002/dvdy.20153,2004,Bhaja K. Padhi,Screen for genes differentially expressed during regeneration of the zebrafish caudal fin,Developmental Biology and Gene Regulation,phenomenon_only,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1006/exnr.1997.6498,1997,David Tonge,Effects of Extracellular Matrix Components on Axonal Outgrowth from Peripheral Nerves of Adult Animalsin Vitro,Nerve injury and regeneration,phenomenon_only,False
161,10.1007/bf02554409,1919,Eduard Uhlenhuth,"Studien zur Linsenregeneration bei den Amphibien. I. Ein Beitrag zur Depigmentierung der Iris, mit Bemerkungen über den Wert der Reizphysiologie",Amphibia,"regeneration, pigmentation",10.1006/smns.1996.0014,1996,Christian Brösamle,Axonal regeneration in the mammalian CNS,Nerve injury and regeneration,phenomenon_only,False
162,10.1007/bf02554414,1920,Kolmer,Über den Befund einer zweiten Linse (Spontanlentoidbildung) im Auge eines Welses,Annelida,"growth, developmental_mechanics",10.1111/are.14649,2020,Mary Anne E. Mandario,"Survival, growth and biomass of mud polychaete <i>Marphysa iloiloensis</i> (Annelida: Eunicidae) under different culture techniques",Aquaculture Nutrition and Growth,related_taxon,False
